RadiusFromCore,Density,Pressure,VelocityMagnitude
1.14583,32950.8,3095.08,0.0288524
1.09418,219028,21702.8,0.0268077
1.07835,270715,26871.5,0.031412
1.08512,285216,28321.6,0.027559
1.06885,823170,82117,0.0277288
1.07896,742807,74080.7,0.032036
1.07244,2.09747e+06,209547,0.0286907
1.08571,749170,74717,0.0307273
1.08082,742445,74044.5,0.0285461
1.09779,360946,35894.6,0.0331708
1.07117,705056,70305.6,0.0294518
1.09022,60183.3,5818.33,0.031102
1.1067,466783,46478.3,0.0262182
1.06666,1.42054e+06,141854,0.0298778
1.07513,1.53427e+06,153227,0.027712
1.10601,642782,64078.2,0.0318872
1.13126,61781,5978.1,0.0283048
1.07667,1.27749e+06,127549,0.0306008
1.1014,32449.7,3044.97,0.0270068
1.11665,275597,27359.7,0.03382
1.12756,175580,17358,0.0345175
1.0812,662305,66030.5,0.0285204
1.08518,688522,68652.2,0.0321332
1.1111,535610,53361,0.0305864
1.07959,821737,81973.7,0.031745
1.08722,292787,29078.7,0.0280435
1.09079,1.50884e+06,150684,0.0352392
1.10497,193211,19121.1,0.0278763
1.13366,101848,9984.85,0.0293881
1.0846,143047,14104.7,0.0344235
1.07976,371172,36917.2,0.0276125
1.12552,82870.4,8087.04,0.0308324
1.06904,327265,32526.5,0.030664
1.13096,34095.6,3209.56,0.0293385
1.06188,783646,78164.6,0.0291114
1.09594,673496,67149.6,0.0327682
1.09237,118871,11687.1,0.0285737
1.07416,1.57784e+06,157584,0.0311392
1.12144,371684,36968.4,0.029766
1.09121,828093,82609.3,0.0299861
1.06538,1.82077e+06,181877,0.02851
1.13221,138287,13628.7,0.0357907
1.12582,85423.5,8342.35,0.030248
1.09704,807864,80586.4,0.0304302
1.12608,126073,12407.3,0.034131
1.12326,99861.4,9786.14,0.0269533
1.08931,327680,32568,0.0285792
1.09278,42537.2,4053.72,0.0300225
1.12763,400323,39832.3,0.0356796
1.07941,942392,94039.1,0.0296646
1.07807,2.19864e+06,219664,0.0308728
1.08631,328424,32642.4,0.0286063
1.0911,340764,33876.4,0.0337891
1.07556,327339,32533.9,0.030609
1.11128,554497,55249.7,0.0300831
1.11127,103961,10196.1,0.0286946
1.13609,97708.9,9570.89,0.0293211
1.12552,29418.9,2741.89,0.0272975
1.08563,395571,39357.1,0.037217
1.0992,39888.7,3788.87,0.0299656
1.07517,473298,47129.8,0.0301863
1.06545,1.74341e+06,174141,0.0326834
1.12514,588710,58671,0.0276791
1.06183,782119,78011.9,0.028906
1.10297,182110,18011,0.0311235
1.09161,230191,22819.1,0.0299807
1.13589,189674,18767.4,0.0331793
1.07539,1.39811e+06,139611,0.0293785
1.08703,351162,34916.2,0.0289957
1.06712,1.47397e+06,147197,0.0317077
1.11839,39383.4,3738.34,0.030749
1.13449,136170,13417,0.0308822
1.12533,229793,22779.3,0.0313353
1.14897,24479.4,2247.94,0.027151
1.0754,1.33485e+06,133285,0.0282663
1.1023,764134,76213.4,0.0356087
1.08176,588821,58682.1,0.0326989
1.1114,340937,33893.7,0.0288484
1.07029,277630,27563,0.0301809
1.0834,408273,40627.3,0.0281424
1.10161,70509.5,6850.95,0.0379879
1.07491,1.63335e+06,163135,0.0294864
1.07914,715184,71318.4,0.0295085
1.07623,1.12709e+06,112509,0.0299006
1.08914,195326,19332.6,0.0297535
1.08586,2.82689e+06,282489,0.0319264
1.09053,1.25496e+06,125296,0.0317754
1.12777,158664,15666.4,0.030707
1.08219,442142,44014.2,0.0297236
1.15646,27098.9,2509.89,0.0282375
1.07979,580081,57808.1,0.0297971
1.09488,129712,12771.2,0.0296192
1.0696,786627,78462.7,0.0287021
1.09614,461487,45948.7,0.0301898
1.0733,145694,14369.4,0.0308987
1.09097,227867,22586.7,0.0308558
1.10182,196795,19479.5,0.035294
1.09672,46471.5,4447.15,0.0286481
1.08295,1.26254e+06,126054,0.0288368
1.07035,1.04029e+06,103829,0.0355688
1.07076,728065,72606.5,0.0291884
1.11155,520245,51824.5,0.0307373
1.08869,69894.2,6789.42,0.0314473
1.08306,398141,39614.1,0.0311503
1.0905,978563,97656.3,0.0294792
1.09368,628659,62665.9,0.0328576
1.10147,168249,16624.9,0.0305654
1.13923,62577,6057.7,0.0330574
1.08517,304423,30242.3,0.0348734
1.12227,56236.5,5423.65,0.0294043
1.14202,66028.5,6402.85,0.0294165
1.08397,182325,18032.5,0.0302028
1.0755,1.62467e+06,162267,0.0284766
1.07436,855403,85340.3,0.029179
1.07966,1.78823e+06,178623,0.0337921
1.08145,1.2738e+06,127180,0.0299266
1.08748,316452,31445.2,0.0284493
1.14139,60475.5,5847.55,0.029328
1.06562,1.66175e+06,165975,0.0309165
1.07996,197050,19505,0.0313845
1.14925,56025,5402.5,0.0293796
1.11214,329896,32789.6,0.0333879
1.06113,3.24322e+06,324122,0.0296903
1.08552,779924,77792.4,0.0291475
1.12581,45314.4,4331.44,0.031914
1.09175,226820,22482.1,0.0298534
1.07252,501228,49922.8,0.0290339
1.07893,230506,22850.6,0.030947
1.14496,34233.3,3223.33,0.0283041
1.1015,28376.1,2637.61,0.0277051
1.09766,38010.4,3601.04,0.0274425
1.07007,797580,79558,0.031092
1.10249,29179.5,2717.95,0.0282073
1.08587,103363,10136.3,0.0294876
1.08143,736600,73460,0.0320566
1.12887,46216.7,4421.67,0.0310894
1.09948,39838.8,3783.88,0.0286041
1.13644,44524.7,4252.47,0.034681
1.07199,2.00245e+06,200045,0.0297273
1.07084,2.67827e+06,267627,0.0275567
1.09789,587902,58590.2,0.031428
1.09301,719050,71705,0.0382623
1.07679,2.58007e+06,257807,0.0304394
1.13073,366863,36486.3,0.0294591
1.13882,107243,10524.3,0.0309861
1.09151,1.20781e+06,120581,0.0404843
1.10034,70512.8,6851.28,0.0287033
1.13686,211748,20974.8,0.0300507
1.09272,1.14419e+06,114219,0.0348324
1.08295,1.23624e+06,123424,0.0319615
1.13732,232567,23056.7,0.0335254
1.10061,1.55999e+06,155799,0.0294299
1.09012,337935,33593.5,0.0299842
1.13049,228780,22678,0.0308675
1.07204,710380,70838,0.0340484
1.06712,1.47341e+06,147141,0.0316897
1.08117,613086,61108.6,0.0299857
1.11057,295838,29383.8,0.0280258
1.07115,557237,55523.7,0.0283609
1.12265,115424,11342.4,0.0295401
1.10063,962407,96040.7,0.0304358
1.10324,605139,60313.9,0.0309332
1.13143,251581,24958.1,0.0333772
1.08677,247735,24573.5,0.0292946
1.11104,914419,91241.9,0.0306305
1.09151,260044,25804.4,0.0316778
1.11447,279955,27795.5,0.0340033
1.07437,1.83635e+06,183435,0.0302126
1.07055,688410,68641,0.0269169
1.13337,147248,14524.8,0.0271236
1.0866,142370,14037,0.0271023
1.13365,104262,10226.2,0.0288972
1.09167,372556,37055.6,0.0437904
1.07743,2.41924e+06,241724,0.0321995
1.08098,1.52143e+06,151943,0.0315066
1.10378,51951.7,4995.17,0.0292695
1.14244,55110,5311,0.0304179
1.08053,248003,24600.3,0.0283928
1.11345,382879,38087.9,0.0329868
1.07146,215065,21306.5,0.0285537
1.11624,267032,26503.2,0.0305383
1.09974,78202.1,7620.21,0.0279977
1.10115,74209,7220.9,0.0270622
1.06816,1.29871e+06,129671,0.0305527
1.11786,173925,17192.5,0.029833
1.06015,3.56935e+06,356735,0.0296156
1.13089,53910.5,5191.05,0.0292681
1.12946,426638,42463.8,0.0357375
1.08872,179682,17768.2,0.0280324
1.08876,1.97132e+06,196932,0.029146
1.08204,522288,52028.8,0.0276002
1.11199,283945,28194.5,0.0307399
1.06164,2.98087e+06,297887,0.029945
1.08989,177529,17552.9,0.0260935
1.0985,46852.7,4485.27,0.0323088
1.11385,407433,40543.3,0.028977
1.05969,2.20157e+06,219957,0.0291577
1.09108,379430,37743,0.0288888
1.14226,37728.7,3572.87,0.0292647
1.09251,245993,24399.3,0.0318054
1.09859,118857,11685.7,0.0283368
1.09527,89240.9,8724.09,0.0395718
1.07842,419689,41768.9,0.029337
1.0764,1.03888e+06,103688,0.0299127
1.08985,224319,22231.9,0.0317533
1.11221,427564,42556.4,0.0358931
1.10846,822618,82061.8,0.0350833
1.09163,358158,35615.8,0.0324474
1.09106,31180.5,2918.05,0.0267618
1.07382,588669,58666.9,0.0317108
1.0803,135803,13380.3,0.0292149
1.0806,1.62534e+06,162334,0.03044
1.08719,2.35203e+06,235003,0.0321616
1.13312,95081.8,9308.18,0.0318146
1.08502,3.1027e+06,310070,0.0301351
1.08618,2.57727e+06,257527,0.0304294
1.07926,959020,95702,0.030348
1.11467,360651,35865.1,0.0303981
1.08657,694286,69228.6,0.0306019
1.11473,231858,22985.8,0.0296275
1.07385,523632,52163.2,0.0326499
1.1033,162167,16016.7,0.026168
1.10004,533456,53145.6,0.0344895
1.09828,356328,35432.8,0.0328255
1.07115,750594,74859.4,0.0305588
1.12662,353936,35193.6,0.0279158
1.09986,961432,95943.2,0.0317662
1.12117,210903,20890.3,0.0317616
1.10504,630630,62863,0.0242578
1.13998,27202.1,2520.21,0.0284558
1.11589,226293,22429.3,0.0313941
1.07317,2.089e+06,208700,0.0293743
1.07985,1.78395e+06,178195,0.0279795
1.12895,677378,67537.8,0.0312573
1.13306,372943,37094.3,0.0300309
1.0719,1.96932e+06,196732,0.0300288
1.13564,254004,25200.4,0.0328536
1.06646,1.44193e+06,143993,0.030964
1.09613,165848,16384.8,0.0355547
1.12512,406296,40429.6,0.0305182
1.07424,40079.4,3807.94,0.0298173
1.11931,244219,24221.9,0.0310211
1.12117,438552,43655.2,0.0269993
1.08546,730056,72805.6,0.0302587
1.06227,752458,75045.8,0.0301232
1.09973,287854,28585.4,0.0333634
1.10982,204458,20245.8,0.0321922
1.10154,1.51688e+06,151488,0.027066
1.08516,830909,82890.9,0.0323488
1.06536,1.11179e+06,110979,0.0321944
1.11249,456036,45403.6,0.0302177
1.10057,30925.7,2892.57,0.0294495
1.06739,1.1355e+06,113350,0.0299553
1.10908,138141,13614.1,0.0310371
1.09323,881064,87906.4,0.0284752
1.0713,219932,21793.2,0.0312982
1.12554,120496,11849.6,0.0311156
1.08531,258443,25644.3,0.029509
1.08344,456222,45422.2,0.0275755
1.0632,1.36785e+06,136585,0.0325841
1.13634,184558,18255.8,0.0280082
1.11576,162557,16055.7,0.0292807
1.06042,2.02088e+06,201888,0.0293672
1.0924,59092.6,5709.26,0.0321246
1.07003,1.40089e+06,139889,0.0288908
1.13568,212454,21045.4,0.0300583
1.05857,328909,32690.9,0.0295603
1.09629,651208,64920.8,0.0296935
1.11496,329154,32715.4,0.0287058
1.08759,287165,28516.5,0.0281078
1.08938,1.98095e+06,197895,0.0310018
1.13465,63909.9,6190.99,0.0348546
1.13635,150213,14821.3,0.0298979
1.06852,733480,73148,0.036442
1.14689,38943.7,3694.37,0.0267615
1.12795,177351,17535.1,0.0293209
1.0658,1.68366e+06,168166,0.0330911
1.09448,544530,54253,0.0294383
1.06559,1.70067e+06,169867,0.0347894
1.10928,128889,12688.9,0.0328597
1.14013,106686,10468.6,0.0316854
1.11613,99760.2,9776.02,0.0302806
1.1165,111437,10943.7,0.0288207
1.08929,1.18874e+06,118674,0.0316427
1.08018,546664,54466.4,0.0319099
1.11526,345761,34376.1,0.0327803
1.12095,58219.9,5621.99,0.0345511
1.08339,941289,93928.9,0.0283537
1.13954,202689,20068.9,0.0318019
1.124,184486,18248.6,0.0281656
1.10869,527958,52595.9,0.0273045
1.07889,742378,74037.8,0.02955
1.12739,32399.8,3039.98,0.0289094
1.08149,263064,26106.4,0.0288096
1.13279,118568,11656.8,0.0308404
1.07875,772008,77000.8,0.0276095
1.12792,756083,75408.3,0.030428
1.14211,40258.1,3825.81,0.0288759
1.09184,1.40715e+06,140515,0.0333149
1.08686,373975,37197.5,0.0299928
1.06386,2.09942e+06,209742,0.0295124
1.08407,109657,10765.7,0.0305364
1.09091,1.61772e+06,161572,0.0353876
1.08615,340082,33808.2,0.0284404
1.14615,24612.3,2261.23,0.027182
1.07281,851982,84998.2,0.0245118
1.0924,1.44696e+06,144496,0.0312767
1.14685,32102,3010.2,0.0286104
1.1245,115434,11343.4,0.026102
1.08978,141245,13924.5,0.0291579
1.07038,831609,82960.9,0.0282277
1.11614,284654,28265.4,0.0307815
1.14299,181265,17926.5,0.0299025
1.09039,1.0502e+06,104820,0.0290668
1.06179,3.00654e+06,300454,0.0290403
1.09854,361117,35911.7,0.0277728
1.12073,204823,20282.3,0.03108
1.08344,930612,92861.2,0.0322373
1.0987,239640,23764,0.0321504
1.0988,1.06748e+06,106548,0.0313842
1.1306,555472,55347.2,0.0310947
1.07012,1.42901e+06,142701,0.0299532
1.09123,102903,10090.3,0.0311974
1.09052,1.33239e+06,133039,0.031775
1.14104,166361,16436.1,0.0489944
1.08623,2.79619e+06,279419,0.0299147
1.09738,579934,57793.4,0.0338764
1.08589,85387.3,8338.73,0.0282605
1.13547,185958,18395.8,0.0325041
1.0878,2.4264e+06,242440,0.0283439
1.11932,64219.3,6221.93,0.032171
1.09465,822045,82004.5,0.0327003
1.06407,1.97383e+06,197183,0.0319548
1.07424,1.66968e+06,166768,0.0309124
1.12214,113853,11185.3,0.0330143
1.09474,622547,62054.7,0.0333433
1.12313,40969.1,3896.91,0.028904
1.10269,39510.7,3751.07,0.0302388
1.13032,108141,10614.1,0.0315194
1.0742,447172,44517.2,0.0294197
1.09162,868944,86694.4,0.0317946
1.08947,1.15092e+06,114892,0.030398
1.08941,1.11427e+06,111227,0.0310197
1.12001,145543,14354.3,0.0304004
1.09271,201106,19910.6,0.0308361
1.09718,485853,48385.3,0.0255909
1.06967,959260,95726,0.0276932
1.12751,57910.7,5591.07,0.0334285
1.13624,176585,17458.5,0.0298138
1.09901,1.03044e+06,102844,0.0316725
1.13662,119648,11764.8,0.0291582
1.09097,359660,35766,0.0346819
1.08896,467843,46584.3,0.0313728
1.07901,842140,84014,0.030713
1.14275,244171,24217.1,0.0314091
1.14331,223547,22154.7,0.0335278
1.14525,97626.7,9562.67,0.0341484
1.11608,34546.1,3254.61,0.0294744
1.13285,27233.4,2523.34,0.0271859
1.08853,2.0395e+06,203750,0.0324073
1.12341,286510,28451,0.0316242
1.1316,129776,12777.6,0.0347952
1.09286,1.12217e+06,112017,0.0314198
1.13036,30470.3,2847.03,0.0274184
1.09094,1.62306e+06,162106,0.0305626
1.10076,1.57755e+06,157555,0.0292436
1.07375,452042,45004.2,0.0310545
1.12979,296279,29427.9,0.0264548
1.12744,68359.9,6635.99,0.0364446
1.11375,404658,40265.8,0.0300569
1.11823,56459.9,5445.99,0.0310477
1.11515,129463,12746.3,0.0297948
1.07037,1.0455e+06,104350,0.0250717
1.11737,222708,22070.8,0.030284
1.09436,639708,63770.8,0.0306979
1.10041,1.61737e+06,161537,0.0290324
1.07872,258885,25688.5,0.0295559
1.13022,196585,19458.5,0.0300935
1.07982,800713,79871.3,0.0301831
1.14413,27440.7,2544.07,0.0271898
1.06832,1.76796e+06,176596,0.0289738
1.14489,102931,10093.1,0.0295701
1.07703,889352,88735.2,0.0295741
1.11091,377220,37522,0.0314104
1.07175,789192,78719.2,0.0342558
1.09215,147697,14569.7,0.0276424
1.06816,1.29871e+06,129671,0.0305524
1.11903,185110,18311,0.0304417
1.06821,326514,32451.4,0.0294255
1.14625,43700.4,4170.04,0.0362438
1.07563,460586,45858.6,0.027008
1.14582,46762.5,4476.25,0.0303442
1.09205,98802.6,9680.26,0.0301958
1.09728,48930.3,4693.03,0.0322671
1.09391,673507,67150.7,0.0326841
1.11463,347866,34586.6,0.0316939
1.11632,109438,10743.8,0.0303853
1.08775,69024.2,6702.42,0.026902
1.15019,52533.7,5053.37,0.0301573
1.12062,253325,25132.5,0.0270035
1.11835,223541,22154.1,0.0272958
1.09472,537162,53516.2,0.0315543
1.09067,248336,24633.6,0.0312633
1.09015,991202,98920.2,0.0296323
1.09004,989836,98783.6,0.0303334
1.07029,885658,88365.8,0.0279224
1.12126,677486,67548.6,0.0304202
1.09268,788405,78640.5,0.0352311
1.099,1.02293e+06,102093,0.0344513
1.09907,39877,3787.7,0.0296977
1.12759,317594,31559.4,0.0322915
1.0861,365000,36300,0.0317594
1.12569,219112,21711.2,0.0343189
1.08392,1.1495e+06,114750,0.0291325
1.13009,130957,12895.7,0.0312956
1.08829,251987,24998.7,0.0309954
1.0978,350764,34876.4,0.0338482
1.08205,645805,64380.5,0.0267427
1.10929,27789.5,2578.95,0.0277338
1.11856,220253,21825.3,0.0334645
1.06642,1.50803e+06,150603,0.0319297
1.07007,1.01181e+06,100981,0.0276099
1.15409,37321.3,3532.13,0.0324484
1.10352,575364,57336.4,0.0306923
1.14145,27659.6,2565.96,0.040818
1.11019,134454,13245.4,0.0301146
1.07123,769542,76754.2,0.0268015
1.1343,246368,24436.8,0.0313815
1.09513,632280,63028,0.028986
1.07725,287892,28589.2,0.0288133
1.07304,191203,18920.3,0.0347601
1.09417,639684,63768.4,0.0308353
1.14702,26379.2,2437.92,0.0277891
1.06201,2.87391e+06,287191,0.0302543
1.08899,1.093e+06,109100,0.0310889
1.11931,253526,25152.6,0.0300027
1.09206,853291,85129.1,0.0335895
1.10949,69507.9,6750.79,0.0298315
1.13452,37177.7,3517.77,0.0417423
1.10253,150559,14855.9,0.0270103
1.07976,678437,67643.7,0.0291092
1.11015,64524.9,6252.49,0.0335565
1.09284,278213,27621.3,0.0356771
1.11922,140355,13835.5,0.0298344
1.09308,61514.5,5951.45,0.0314816
1.10989,632473,63047.3,0.0363858
1.06967,1.40111e+06,139911,0.0303165
1.16534,24479.4,2247.94,0.027151
1.13588,100055,9805.53,0.0318858
1.07795,862434,86043.4,0.0307447
1.07426,476180,47418,0.029719
1.06919,1.10639e+06,110439,0.0331552
1.12223,114617,11261.7,0.0281889
1.07862,289655,28765.5,0.0263523
1.09434,640351,63835.1,0.0274985
1.11357,174546,17254.6,0.0306873
1.07108,767886,76588.6,0.0407331
1.1003,273089,27108.9,0.0261943
1.06869,1.04424e+06,104224,0.0301636
1.12417,678731,67673.1,0.0282974
1.10977,33983.3,3198.33,0.0333471
1.08635,616805,61480.5,0.0283069
1.12491,85367.7,8336.77,0.031868
1.10934,243007,24100.7,0.031116
1.07816,322023,32002.3,0.0304463
1.09169,847500,84550,0.0295022
1.10242,1.19896e+06,119696,0.0295043
1.08615,359169,35716.9,0.0289157
1.10357,626651,62465.1,0.0342854
1.08976,331926,32992.6,0.0313054
1.07442,866202,86420.2,0.0316119
1.0785,1.14127e+06,113927,0.0293229
1.09925,44557.3,4255.73,0.0316097
1.06992,2.57545e+06,257345,0.0304136
1.08406,952098,95009.8,0.0303236
1.07985,1.78395e+06,178195,0.027978
1.15295,25138.6,2313.86,0.0269792
1.12721,33759.7,3175.97,0.0297072
1.0658,456200,45420,0.0308391
1.10283,31582.3,2958.23,0.0288835
1.10075,478185,47618.5,0.0328099
1.12949,25425.6,2342.56,0.0272981
1.15314,26702.3,2470.23,0.0274314
1.11786,89251.8,8725.18,0.0304878
1.07549,460879,45887.9,0.0288525
1.09423,1.11889e+06,111689,0.0300767
1.11909,187969,18596.9,0.0286132
1.07318,1.77045e+06,176845,0.0321831
1.0951,119685,11768.5,0.0300643
1.09133,807851,80585.1,0.0299543
1.14951,34015.3,3201.53,0.0294836
1.07082,746147,74414.7,0.0303638
1.08979,312044,31004.4,0.0300306
1.11255,460424,45842.4,0.0295588
1.11402,387503,38550.3,0.0308105
1.09982,60493.3,5849.33,0.0287011
1.09188,878231,87623.1,0.0276086
1.08512,900156,89815.6,0.0313214
1.07712,566072,56407.2,0.0332501
1.1505,46878.9,4487.89,0.0354301
1.07658,2.68626e+06,268426,0.0297741
1.08248,1.10955e+06,110755,0.0298127
1.0796,1.8247e+06,182270,0.030667
1.13105,187923,18592.3,0.0291683
1.08623,2.79618e+06,279418,0.0299157
1.06808,1.25391e+06,125191,0.02898
1.08616,2.82399e+06,282199,0.0361851
1.08876,1.97133e+06,196933,0.0291466
1.06641,1.45694e+06,145494,0.0314976
1.06449,1.94282e+06,194082,0.0298265
1.09164,223563,22156.3,0.0309433
1.09753,609251,60725.1,0.0343091
1.08309,558606,55660.6,0.0351366
1.09758,691582,68958.2,0.0326743
1.09237,51825,4982.5,0.0284966
1.07609,1.25589e+06,125389,0.029989
1.06203,2.87301e+06,287101,0.0284219
1.08114,213941,21194.1,0.0324045
1.10114,224935,22293.5,0.0332916
1.14812,36568.4,3456.84,0.0276497
1.09281,781200,77920,0.0282022
1.10261,54416.6,5241.66,0.0306829
1.08897,1.22765e+06,122565,0.0296617
1.08457,120769,11876.9,0.0278713
1.14295,86366.8,8436.68,0.0287801
1.12065,157368,15536.8,0.0281753
1.12643,63596.5,6159.65,0.032503
1.11998,258948,25694.8,0.0276612
1.12724,30354.1,2835.41,0.0283512
1.08031,1.78581e+06,178381,0.0271825
1.10635,214200,21220,0.02944
1.07508,1.59254e+06,159054,0.0303279
1.06755,377406,37540.6,0.0274592
1.07986,1.86387e+06,186187,0.0297012
1.05511,553875,55187.5,0.0280795
1.14237,93078.2,9107.82,0.0310697
1.12278,311516,30951.6,0.0362401
1.12937,141886,13988.6,0.0331834
1.09629,651215,64921.5,0.0296927
1.08602,67634.1,6563.41,0.0285315
1.11298,297938,29593.8,0.0352347
1.09302,95646.9,9364.69,0.0289298
1.07095,2.35283e+06,235083,0.0309377
1.06901,812365,81036.5,0.0273705
1.10068,495256,49325.6,0.0322961
1.08635,222400,22040,0.0297017
1.06015,3.56937e+06,356737,0.0296177
1.07556,357460,35546,0.0297136
1.15168,60395.8,5839.58,0.034702
1.09261,718309,71630.9,0.0321948
1.06805,1.03253e+06,103053,0.0301253
1.129,27024.8,2502.48,0.0291306
1.09842,394251,39225.1,0.0316755
1.093,755453,75345.3,0.0273617
1.08912,344776,34277.6,0.0281767
1.06953,874588,87258.8,0.0301576
1.12548,26602.9,2460.29,0.0278799
1.0818,708113,70611.3,0.0386459
1.12635,27296.3,2529.63,0.0271014
1.07416,1.5585e+06,155650,0.0287999
1.09538,141086,13908.6,0.030876
1.14709,57556.6,5555.66,0.0275528
1.11176,213747,21174.7,0.0281994
1.07154,2.14702e+06,214502,0.0284899
1.07579,2.84503e+06,284303,0.0307747
1.08506,835552,83355.2,0.0280253
1.09097,1.5265e+06,152450,0.0344275
1.08604,2.81176e+06,280976,0.0339025
1.12111,163538,16153.8,0.0333151
1.09311,1.04711e+06,104511,0.0289216
1.122,374907,37290.7,0.0284315
1.08295,122474,12047.4,0.0298808
1.05969,2.20157e+06,219957,0.0291577
1.07242,1.96486e+06,196286,0.0292492
1.15,24479.4,2247.94,0.0271509
1.08325,125272,12327.2,0.0283117
1.12274,179774,17777.4,0.0296335
1.07285,2.04081e+06,203881,0.0305253
1.1261,39607.6,3760.76,0.0301073
1.12091,46460,4446,0.0337401
1.11149,224287,22228.7,0.0283643
1.09674,441223,43922.3,0.0289129
1.14262,79432.1,7743.21,0.0302379
1.09498,663399,66139.9,0.0273079
1.09695,378015,37601.5,0.0301038
1.06366,644173,64217.3,0.0284232
1.11186,509884,50788.4,0.0288994
1.08565,685264,68326.4,0.0283112
1.16185,26909.3,2490.93,0.0279394
1.07252,2.19967e+06,219767,0.0294479
1.06225,1.61424e+06,161224,0.0287784
1.07354,2.00198e+06,199998,0.0289675
1.11545,39862.6,3786.26,0.0287504
1.13081,544304,54230.4,0.0306091
1.15251,32138.2,3013.82,0.026944
1.13819,193633,19163.3,0.0276178
1.12343,44378.4,4237.85,0.0300166
1.11624,30435.2,2843.52,0.0277575
1.09646,425110,42311,0.0306478
1.07204,805825,80382.5,0.0412787
1.10859,608400,60640,0.0314253
1.06689,1.49822e+06,149622,0.0313222
1.06331,639103,63710.3,0.0313536
1.10249,133842,13184.2,0.0294189
1.11548,168988,16698.8,0.0304712
1.09873,587474,58547.4,0.0468648
1.06868,1.12365e+06,112165,0.0333923
1.10827,82225.2,8022.52,0.0290218
1.07665,345806,34380.6,0.0273053
1.10088,193110,19111,0.0292125
1.06901,1.2085e+06,120650,0.035795
1.14387,25488.8,2348.88,0.0273656
1.06344,2.41234e+06,241034,0.0312584
1.07884,294650,29265,0.0299711
1.11748,131536,12953.6,0.0314192
1.096,533702,53170.2,0.0344807
1.10306,138810,13681,0.033105
1.12468,475472,47347.2,0.0308917
1.11259,25855.3,2385.53,0.027583
1.0812,725566,72356.6,0.0288384
1.12923,41736.8,3973.68,0.0271033
1.07433,454230,45223.1,0.0299864
1.10371,107210,10521,0.0297619
1.10005,36760.1,3476.01,0.0317758
1.11714,243813,24181.3,0.0348916
1.08638,306653,30465.3,0.0297998
1.09112,1.66689e+06,166489,0.0343995
1.10145,69419.3,6741.93,0.0283934
1.06528,1.7702e+06,176820,0.0294933
1.14828,42209.5,4020.95,0.0274977
1.08195,183957,18195.7,0.0265041
1.13356,244169,24216.9,0.0304069
1.0621,2.83488e+06,283288,0.0298392
1.08222,47578.8,4557.88,0.030623
1.10065,518188,51618.8,0.0265799
1.07617,1.40311e+06,140111,0.0284526
1.10723,39670.9,3767.09,0.0294922
1.12561,424619,42261.9,0.0312274
1.07668,1.23848e+06,123648,0.0280869
